Time,E1_D,E1_T,E2_D,E2_T,E3_D,E3_T,E4_D,E4_T,E5_D,E5_T,E6_D,E6_T,E7_D,E7_T,off_R1_D,off_R1_T,off_R2_D,off_R2_T,off_R3_D,off_R3_T,off_R4_D,off_R4_T,on_R1_D,on_R1_T,on_R2_D,on_R2_T,on_R3_D,on_R3_T,on_R4_D,on_R4_T,on_R5_D,on_R5_T,on_R6_D,on_R6_T
160,150.4803683329474,29.666666666666668,428.75311548630754,42.166666666666664,351.67223562045774,39.666666666666664,218.27306949605455,22.666666666666668,234.74846219623927,33.166666666666664,197.2581628912669,18.916666666666668,113.87132619633572,12.833333333333334,0.0,0.0,27.83753934451869,2.4166666666666665,31.42262391639872,2.4166666666666665,0.0,0.0,22.536925929823266,28.333333333333332,0.0,0.0,0.0,0.0,24.566372409036774,4.166666666666667,47.81624230890981,9.083333333333334,0.0,0.0
170,174.78608990361818,25.166666666666668,400.69669099822363,37.916666666666664,354.6981068053358,36.583333333333336,218.27306949605455,21.0,306.712113483466,33.75,318.8930254339353,29.666666666666668,136.83145556923733,15.166666666666666,12.636015212719679,1.9166666666666667,27.83753934451869,2.4166666666666665,31.42262391639872,2.4166666666666665,0.0,0.0,17.52723675838896,28.083333333333332,0.0,0.0,0.0,0.0,40.23792287423915,7.5,41.42124965397695,11.75,0.0,0.0
180,149.51630959086262,29.5,248.00398087748977,22.583333333333332,373.39081400883,34.75,218.10817427824495,19.583333333333332,305.94925539592464,27.666666666666668,416.05177203443947,38.583333333333336,188.52446070232895,21.0,59.39375648743394,5.75,27.83753934451869,2.4166666666666665,36.13132892261398,3.0833333333333335,0.0,0.0,4.875714385195706,23.083333333333332,0.0,0.0,0.0,0.0,51.008683576839395,11.833333333333334,41.87253611982444,16.0,0.0,0.0
190,130.16609992187531,38.666666666666664,99.22671517901915,8.333333333333334,293.82784689417707,26.583333333333332,203.60430939819562,18.0,302.6782148593075,27.75,367.5028818673267,33.583333333333336,292.2071105683442,32.916666666666664,59.39375648743393,5.75,27.83753934451869,2.4166666666666665,37.21686605252913,3.5833333333333335,0.0,0.0,2.0636756076196847,18.083333333333332,0.0,0.0,0.0,0.0,69.44314086244607,15.5,47.681667084976425,20.0,0.0,0.0
200,131.65715033585101,51.083333333333336,39.744430992843334,3.3333333333333335,115.02671930790886,10.083333333333334,170.72404653032257,17.083333333333332,320.76387364625833,32.166666666666664,298.641128979533,27.25,320.2961306073401,36.333333333333336,59.39375648743393,5.75,25.16381036706606,2.1666666666666665,86.6577409433449,8.0,0.0,0.0,2.05664255311344,13.083333333333334,0.0,0.0,0.0,0.0,71.72498742505098,15.583333333333334,46.98754943868398,19.75,0.0,0.0
210,148.61729738664266,59.916666666666664,65.71109923640061,7.333333333333333,25.205504105718983,2.0833333333333335,78.12559462839306,10.583333333333334,265.0449069483274,33.75,286.0241610041655,26.166666666666668,252.46577434530036,28.666666666666668,59.39375648743393,5.75,6.152014280116343,0.5,124.8861295725547,11.166666666666666,0.0,0.0,2.3439276705428624,8.25,0.0,0.0,0.0,0.0,54.5000593879333,13.916666666666666,26.00294080554485,16.75,0.0,0.0
220,152.37376698067598,59.75,182.38509909016736,17.916666666666668,26.098182008571865,2.1666666666666665,14.70425470208825,6.5,138.9021551100263,29.5,229.81518415217565,21.333333333333332,223.44278186541214,25.416666666666668,73.85399560450534,7.333333333333333,0.0,0.0,127.04793334558262,11.333333333333334,0.0,0.0,15.753817933614423,4.916666666666667,0.8953259608393583,0.3333333333333333,0.0,0.0,48.04411885748215,11.75,21.07752335042459,13.416666666666666,8.025365960184148,1.1666666666666667
230,142.2320460268703,56.666666666666664,245.7552043866052,23.833333333333332,119.54696022126502,10.333333333333334,14.70425470208825,6.5,91.15037034816828,28.416666666666668,127.13788337198598,12.583333333333334,200.48265249251054,23.083333333333332,63.260668929369025,5.583333333333333,0.0,0.0,127.04793334558262,11.333333333333334,16.702366238461813,1.0833333333333333,17.363283832249046,3.5,26.24972447428736,3.8333333333333335,0.0,0.0,32.37256839227977,8.416666666666666,19.28719281858069,9.583333333333334,16.083052455637567,1.75
240,171.30664155338187,52.0,321.1280774501012,30.333333333333332,199.98698290480039,17.25,45.01331516745228,8.916666666666666,100.97622980876794,29.25,75.64319613091368,7.25,151.30155371775535,17.5,16.50292765465478,1.75,10.277018902872674,0.8333333333333334,110.46409178605568,9.75,24.548183348528,1.5833333333333333,17.363283832249046,5.166666666666667,46.733883549198225,8.833333333333334,0.0,0.0,21.60180768967952,4.083333333333333,9.439314439011058,4.583333333333333,16.083052455637567,1.75
250,211.992626146324,44.583333333333336,396.5142241709622,36.333333333333336,264.9529117394193,22.666666666666668,58.54517727501442,9.5,126.34874127807127,30.416666666666668,84.43836575450875,8.25,74.81207911139191,8.75,32.26547158485292,3.3333333333333335,65.72086133031213,5.416666666666667,89.83106729305348,7.75,24.548183348528,1.5833333333333333,17.363283832249046,6.833333333333333,47.597390999469376,13.833333333333334,0.0,0.0,3.4546212235975076,0.5833333333333334,3.630183473859075,0.5833333333333334,25.856314203474742,3.0833333333333335
260,204.83744725437748,31.75,464.575609450078,41.5,360.1848854211105,30.666666666666668,77.73529054597951,9.25,123.91577250361944,27.166666666666668,114.91417833863558,10.75,59.47386598734956,7.083333333333333,34.47983484599592,3.5,93.5089616489707,7.833333333333333,40.39019240223769,3.3333333333333335,24.548183348528,1.5833333333333333,17.363283832249046,8.5,47.59861618846693,18.833333333333332,0.0,0.0,15.326045468401253,1.8333333333333333,0.0,0.0,30.950230429101598,4.75
270,180.1876318596794,21.75,436.490804535172,37.166666666666664,436.9113572296931,36.333333333333336,132.79335888683136,11.916666666666666,149.637604691198,23.0,171.97267797076287,15.416666666666666,75.63529973175478,8.833333333333334,38.56406412458284,4.25,115.60290645080859,9.583333333333334,2.1618037730279127,0.16666666666666666,24.548183348528,1.5833333333333333,23.69058514899325,10.25,47.59861618846693,23.833333333333332,0.0,0.0,35.94867398647296,5.833333333333333,0.0,0.0,30.96726320653481,6.416666666666667
280,145.9801853150667,17.0,308.48867523064905,25.666666666666668,465.62475135713515,39.416666666666664,170.26829406182253,13.25,217.58387738669853,22.166666666666668,211.3624246403502,18.75,101.78584001647182,11.5,43.07692696921211,4.416666666666667,129.65713884282815,10.583333333333334,0.0,0.0,24.548183348528,1.5833333333333333,20.89030793013876,9.833333333333334,47.62756528080323,28.083333333333332,0.0,0.0,73.54427884337079,12.5,0.0,0.0,22.941897246350663,6.916666666666667
