Time,E1_Q,E1_K,E2_Q,E2_K,E3_Q,E3_K,E4_Q,E4_K,E5_Q,E5_K,E6_Q,E6_K,E7_Q,E7_K,off_R1_Q,off_R1_K,off_R2_Q,off_R2_K,off_R3_Q,off_R3_K,off_R4_Q,off_R4_K,on_R1_Q,on_R1_K,on_R2_Q,on_R2_K,on_R3_Q,on_R3_K,on_R4_Q,on_R4_K,on_R5_Q,on_R5_K,on_R6_Q,on_R6_K
370,44.66855573212021,94.1823899371069,69.51662594338949,104.19510419510321,70.47404379244348,129.63087023514345,49.98338201895308,89.99613750482833,51.5846880375394,138.67232166988984,41.91861966395747,71.57100511991395,23.623515616689602,44.59982184476081,1.8990752043886738,3.2522440483933885,12.641157139705323,18.773716796484898,9.832511694792801,14.531930494085627,7.049678465876638,9.709630344605692,6.663779366864719,46.63275193798459,3.1020397201710836,17.96444279254166,0.0,0.0,1.7350440570719954,4.330446369087277,5.219173293355052,31.858272506082784,3.8246352869309317,10.833486999815598
380,43.36056790094608,94.49685534591192,57.199350542848805,81.09119220230271,74.2470030865039,124.32728165963154,61.07024413602215,95.01738122827369,59.62562422407286,112.89215992016504,53.871910658502685,86.6073834545947,30.35135651918412,57.412356164049136,6.697019541625893,10.407180954858848,14.244291563217232,20.671060515278587,9.401655679351796,13.957720474562485,6.156059019522616,8.905282268721198,8.735142052651398,50.56928294573655,4.506809848397475,26.559499473455972,0.0,0.0,2.9635981213277938,8.216744392627144,5.155638432994125,41.66666666666675,2.4368134872879352,10.602987276415266
390,44.33929717203287,123.11320754716947,38.89934784714379,53.63949808394239,66.87958692995551,104.78774480248251,63.96941911817769,102.7423715720358,61.41884563236604,96.81420958162698,57.65425229828313,87.36189706278657,39.733187960486234,76.44812143842036,9.322516280528488,13.80396918318084,15.56165635036128,21.919312961853382,8.751979596764011,12.809300435516207,5.471921968676296,8.61801509876245,10.455028337713662,48.903827519379966,6.1579847439283695,32.289537260732196,0.0,0.0,3.814709921560629,10.937153009105051,4.051245991796052,47.673357664233684,2.3404943653731967,14.137316368553686
400,38.156526584017826,153.30188679245202,29.378514590712125,42.31504231504231,49.484005477378105,77.82318393961688,53.88726354534665,99.26612591734283,59.558254484234396,105.26899381137544,48.02391760910954,76.52923740231763,45.39292252211752,87.61332991665734,10.816092983347518,15.683043522252577,14.382200878646882,19.77231875374474,9.342512598310222,13.692700465551804,5.335402545707531,8.445654796787203,10.935457848989577,45.57291666666678,5.286169410618809,30.586012513163592,0.0,0.0,4.918813520806456,13.102376193648688,5.51954259565354,48.737834549878464,2.3202907621505378,16.288647120290115
410,35.138039881259466,188.75786163521886,22.377481902538094,39.635595191150756,34.576186911150636,59.84681003103979,37.74278505196105,90.28582464271939,48.340496898808084,108.87267233553052,40.22654805232584,71.13985448666143,38.10600602380236,74.43472318824648,10.9751166646913,16.116676062038362,10.075249858406572,13.630916716596763,11.473358085528432,16.519580561665723,6.494312681729176,9.824537212589194,13.01304775523223,46.17853682170554,4.3898105916823935,26.559499473455976,0.0,0.0,6.122494902548414,15.656229180546314,6.091429904560369,46.07664233576653,2.100988546518663,15.443481467822231
420,38.45416405037589,207.62578616352062,27.26798276083157,54.19560975116499,26.033771722158054,53.259194747772405,25.500633113880195,89.03051371185806,34.999878867486245,109.63498894640948,33.290865737784856,67.85233090811117,30.504181160721203,59.79182682334553,11.112161632908943,16.40576442189555,6.1131757746934285,7.839025364489721,12.317580141457555,16.917110575181745,6.258726835655174,9.364909740655197,14.50200258787219,48.75242248062028,4.9397028836219645,23.617047636746562,0.0,0.0,7.573257639723226,18.487674883411074,5.449120047682225,39.081508515815166,2.9152496102867462,15.212981744421901
430,41.42742609976588,211.24213836477853,38.352144935404944,74.01340734673998,26.268879435960354,59.567673790223346,17.858599084302703,84.78176902278891,29.12115071033286,116.14933089392059,26.21988948917681,66.34330369172743,24.96078991086671,49.48078729972778,12.477905269990119,17.995750401110097,4.612665024288689,5.542240862792095,11.256091736159531,15.282820519615887,6.325719611791616,9.250002872671697,12.863332845475739,48.6010174418606,5.320874292239533,20.984327572322346,0.0,0.0,7.768198037899954,18.93182322895849,5.370739444464565,30.413625304136307,3.4532956531293286,14.214149609687132
440,39.15312164581099,195.9905660377345,47.63941219901557,87.66342099675346,38.74380171737985,84.18749023023105,15.518898037682368,84.29895712630376,27.351358299381843,116.2186324040005,26.85483968802544,69.79250875774733,20.54089155546694,41.85427877634188,8.556237557528837,12.286255293930589,4.342614175491833,6.141402037147999,10.314004068879614,14.046060477566044,6.825686845946891,9.709630344605694,9.747641191649672,54.50581395348854,4.038732730825424,15.486588614260045,0.0,0.0,6.591422077892717,18.487674883411078,5.6172276281198,22.354014598540175,3.6196008996943685,12.677484787018251
450,36.975580035770086,164.07232704402412,53.703038798372766,94.03342736675984,51.95196706501974,105.56932627676842,26.60928198355761,94.14831981460043,31.43229436708887,116.49583844432011,29.032551061686007,73.51118296955009,21.606620537570304,42.15933911727731,5.200529607778839,7.805385716144134,7.310909952897281,11.184341921310157,9.655063951276858,12.853470437017984,6.945425470432123,9.652176910613944,9.425249743848193,69.04069767441887,2.332746723108567,12.544136777550634,0.0,0.0,6.584304621326122,20.874972240728425,5.720119670980359,16.347323600973244,3.7730811635603403,10.987153482082485
460,39.67003805414141,127.5943396226409,57.54433248106351,95.95454039898398,58.67532253329347,114.22254974207733,35.836952359983115,92.12050984936288,42.84703527804493,118.57488374671728,34.246515946371595,77.01428186472661,24.665821953077188,48.13852179961187,3.5777094561461307,5.781767197143803,10.747649505911582,16.72658278410223,7.424218413840676,9.894080336398723,7.150290676848666,9.652176910613944,8.991196471132886,86.14946705426394,1.8268240489451475,14.557393297404438,0.0,0.0,6.783808148106368,25.14990006662228,4.427754008971271,16.195255474452562,3.729430663084203,10.67982051754871
