Time,E1_Q,E1_K,E2_Q,E2_K,E3_Q,E3_K,E4_Q,E4_K,E5_Q,E5_K,E6_Q,E6_K,E7_Q,E7_K,off_R1_Q,off_R1_K,off_R2_Q,off_R2_K,off_R3_Q,off_R3_K,off_R4_Q,off_R4_K,on_R1_Q,on_R1_K,on_R2_Q,on_R2_K,on_R3_Q,on_R3_K,on_R4_Q,on_R4_K,on_R5_Q,on_R5_K,on_R6_Q,on_R6_K
110,256.8935825606587,22.534959091420887,225.23971380852095,8.124066807610118,303.7159827822057,8.838115894638152,205.99838418046102,7.313106634874427,279.80703260010466,13.453978307597248,146.77620157673348,3.8981684560498926,149.7588269985511,4.702492914109936,76.81544661734642,1.8306154164429864,45.922762594948885,0.9714502424802237,98.1682423138725,2.373285429449138,17.329428992926907,0.39479013765277154,77.14547601367954,4.914074750849738,9.093671379500817,1.9856632817085635,8.453376258483642,0.33558381347996374,83.42085047350463,3.6565403422987077,43.92685178278307,4.239689300500907,25.36379745723937,0.9154447535456948
120,274.88601910611015,23.319209978778662,284.59831846414676,10.793044471490305,241.46106373199004,9.274076768364697,151.94905088285768,7.298961360919158,252.61357383975238,16.206447553888385,130.8348551334566,3.769374344065865,145.74844137220455,4.575968441084556,94.89325467746612,2.2820000396755034,38.40132117506881,0.80102037537843,118.79854526150143,2.7573121979684156,19.976348762947087,0.4540086583006872,71.66813063828484,3.890309177756041,1.773244325109393,1.288939323214331,8.453376258483642,0.33558381347996374,76.44988500689708,3.6132164045937465,50.8985721946217,3.598565552620282,26.327642394590708,0.9506541671436061
130,276.25926092916455,22.79229141383516,365.7329292143336,12.792686044115241,300.3835771292095,11.582687758780317,122.36957552243173,6.931184238082147,235.9194271317089,17.097288222812484,138.3765766920277,4.396172355721466,135.28633615226582,4.270200964606556,92.42107760562186,2.1190000368415385,44.821409611804846,1.0481436826760306,130.39143395993506,3.041492006672682,19.976348762947087,0.4540086583006872,61.63754794064126,3.185048449624826,1.698255229003297,0.5922153647200981,7.540742146273408,0.2610096327066384,89.90439403535156,3.9424783311514475,61.84581961026982,3.1849373281811686,26.327642394590708,0.9506541671436061
140,298.9506249657564,21.701692523603267,400.5353644126785,13.336521618260102,422.34854152428824,15.209089572051184,151.3568892642334,7.525285744203479,227.59474788402383,16.92597270955785,144.27972256612577,4.696691950350863,129.63354915281928,4.101501667239383,62.884339351897005,1.441923101992763,71.77910112787512,1.7639491245035626,141.81448883933302,3.3487134214881045,19.976348762947087,0.4540086583006872,59.50033587775757,3.9813105620310325,0.9288716151451673,0.08128446182432719,0.29025816334003846,0.012429030128887533,103.66088753604828,4.47969515869296,74.9291350148114,3.1022116832933455,25.465515566613707,0.8802353399477832
150,338.8283642071969,19.606272183944252,439.9725419622009,13.679556365028398,483.42047421325043,16.675503420040467,259.2089254114397,9.562205193762319,271.265920391247,16.514815477746726,152.66492607381238,4.791140965805816,145.21512142106016,4.5865121471700085,45.918861945950425,1.1911538668635873,98.64083664759346,2.505319046396364,150.26515860195352,3.456240916673502,19.976348762947087,0.4540086583006872,56.44840623879444,5.26670511491534,6.9201010832642575,0.27868958339769334,0.0,0.0,102.73064878171091,5.493475300989044,72.9421683333941,3.4744770852885494,18.43640116640174,0.6455059159617078
160,345.03835368443794,15.011052140832362,520.8418593377173,14.457659571112577,521.8676007012407,16.625962411662453,342.1549165908187,10.326049987346886,386.7142350472315,16.868867538472973,205.2798555229052,5.881597780603915,142.00955085177387,4.523249910657318,38.33964126458138,1.0281538640296226,132.98926398245274,3.3404253951951524,125.22506616051925,2.9416450468576705,14.040571531762874,0.30596235668089783,47.15408719178779,6.574850013868396,8.501644397892132,0.5109309028957711,0.0,0.0,90.38394863020513,6.533249805908106,75.78561150122988,4.818768814715672,15.31174469073541,0.5398776751679738
170,327.42515028510456,11.175575144848308,528.8226195164801,13.026953676054575,617.9958764657383,17.507792360791147,384.05852693203764,10.028999234286223,458.5282728347711,15.544027569303793,277.95878847898786,7.538748688131733,184.13424029578752,5.78849464091111,42.657179623804716,1.2413077138894224,139.1471829624519,3.476769288876587,118.93458339929157,2.8725202285242006,2.646919770020182,0.05921852064791568,49.260227626096246,7.57586524089334,8.501644397892132,0.743172222393849,0.0,0.0,77.89110544835847,7.858962299679912,59.27546991469888,6.121697721698884,9.703805173619157,0.52814120396867
180,331.0566514593235,12.584775958069299,397.29216274480956,8.918903415975683,662.7538480216521,16.814218243498917,444.26755784899484,10.071435056152032,514.915363234497,13.294083828559588,361.0308471251231,9.376211352437192,236.79695353656157,7.443856496326492,64.56770601684651,1.7553846459042344,162.48480938034075,3.92840843669634,107.06235236790268,2.6497847027830193,0.0,0.0,53.300984762412774,7.4734886835839704,8.560161380794957,0.8941290800675995,0.0,0.0,82.19417610709706,9.600584595419344,52.30872079543311,7.796892030677299,15.430229026744746,0.9623906383429096
190,335.42194606441143,16.02812751037447,304.310014192642,6.7853946250997055,523.4053381684847,12.870753976608754,447.390148227892,10.792844027870787,521.0693355721907,13.214136589040757,350.0162674583025,8.69789569598798,316.57109696860596,9.942714838577743,61.77133118827481,1.7052307988783992,164.6815851092488,3.843193503145443,97.32126700479397,2.5038545307456936,0.0,0.0,55.89999233161351,6.859229339727755,8.560161380794957,0.8941290800675995,0.0,0.0,74.47372813709512,10.458398561977575,51.03099142464117,9.141183760104422,16.804424758628482,1.4318494863150606
200,332.8234579245995,21.113504358084942,256.33833908828956,6.224825648673463,374.57398076968417,8.887656903016168,366.3799641222074,10.934296767423488,515.7511459490026,15.703922048341454,284.92487287482004,7.401368302015437,346.03523268583746,10.86001726801174,61.77133118827481,1.7052307988783992,135.13319343554647,3.0677376078322833,117.5779150633304,2.9109229053761254,5.477844644873382,0.23687408259166284,40.274092061591205,5.5510844407747015,15.36822025859757,1.079922135666062,0.0,0.0,71.43316596426477,9.782545133780188,57.483264787745895,9.379019989156914,21.504038232728124,1.783943622294174
210,318.3719029189461,26.01507240407093,228.35939311431272,6.609693901145204,296.9688515277156,7.530233273458518,236.51313325381497,9.859255946822989,446.2493583127094,18.387865089330738,248.4085049613626,7.10084870738604,278.87648649329,8.709101226580286,54.93995415129791,1.4670000255056816,88.54850761804418,1.9173360048951775,137.29252397256732,3.4178382398215685,25.010600362587024,0.6612734805683923,57.254604777228586,4.777572674437241,10.252290263020958,0.9057411460425033,0.7383906626728588,0.07457418077332524,65.0377704703621,8.378849552139457,50.30702421669735,8.324268016837173,26.10646624436826,1.889571863087908
220,375.0332599663857,28.89474363108772,308.4837748937969,9.454372288979897,257.6400395975225,7.886928533780236,151.41206836891078,9.9016917686888,320.33928468953064,20.07817815344314,201.86293135604842,6.611431081846735,232.9942147405906,7.232982374617528,60.47628529637692,1.5923846430702697,53.31551395742445,1.06518666938621,151.44449157151425,3.686656977785063,30.402373428050538,0.7797105218642238,67.77886344514677,4.254314714856016,8.670746948393084,0.6734998265444255,7.550070325420467,0.32315478335107617,59.76647685919995,6.819187794760862,46.39167658831615,6.959294876188095,20.492369536177563,1.6548424391018324
230,416.808516522272,29.813787639710117,436.7424745378983,12.742485837271149,297.103487151898,9.531690011930417,125.2770790150318,10.156306699883652,282.5905470892045,21.528649498999048,176.33930675875624,6.8346742092857165,188.17140713297098,5.88338799568015,68.69503068598681,1.705230798878399,50.894683964295716,1.1077941361616583,129.229379036702,3.1259778957469173,30.402373428050538,0.7797105218642238,76.87492027397847,4.5045685216122555,9.015827200176664,0.48770677094596343,8.390094114065507,0.5717353859288271,66.76449640322214,5.31151476262822,47.67881720454512,5.511596090651192,17.36650600810044,1.3966400727171493
240,420.93869199797547,28.233031944879613,529.471085022859,14.750494111036774,449.82924089842663,13.56432809390104,160.3892755028336,10.99087786324457,281.8643901573843,21.962648799244125,158.4756525734476,6.508395792259514,166.18505748485953,5.271853042724146,29.720344838555857,0.7648461671439875,60.132837573005254,1.508304323850873,123.95421722327762,3.041492006672676,30.402373428050538,0.7797105218642238,78.60831498254262,6.153968611596551,19.90873940387105,0.731560156418945,8.390094114065507,0.8203159885065779,57.95563244904804,3.5265685291838245,47.68002092586522,4.06389730511429,10.676237217623516,0.9271812247449985
250,398.5018410645633,24.324031428205757,577.3370523784995,15.603897627387171,592.9310414670488,16.853851050201367,261.35037599338006,12.377114710861003,350.92736719942104,22.567963612743835,165.3731633805166,6.662948726640347,168.6814196405802,5.3351152792368355,28.52299064553917,0.7397692436310699,93.17939678735377,2.36897515271493,141.2159274437772,3.43319931056234,30.599537276189107,0.7895802753055431,89.66213646200008,8.838509447708915,25.036166797291724,1.1960427954151005,10.614450413355074,1.1931868923732045,50.96156875911754,2.374151786231863,41.88907743331378,2.9057382766847675,11.416349877268841,0.5750870887658853
260,394.8041167433242,18.601450734517098,606.6558903862564,15.746131546778905,649.5650523506303,17.735680999330057,365.9095935548749,13.041942586758685,436.8090297868166,21.768491217555535,259.10371690526995,8.42313492375539,165.96958308924405,5.292940454895043,28.52299064553917,0.7397692436310699,121.10169903126639,3.0506946211221035,123.24356710310774,3.0261309359319077,32.24002425142695,0.7501012615402659,103.22416597563294,12.285186877124355,17.913083764016104,1.428284114913178,16.107115885755633,1.6903480975287064,40.10056841587375,2.478129236723768,31.432608284570097,2.750627692520099,12.969086930665036,0.4577223767728475
270,360.0503231197876,12.449982836804656,622.5237447133674,15.009861846398179,683.202255638772,17.715864595978854,414.76155967601784,12.164935601531958,517.3881168771557,19.552810579462257,385.29609355425345,11.024775985832727,222.88803355807485,7.022108252908563,35.25942164573292,1.0406923257860814,140.96824493501046,3.485290782231677,86.76713134408901,2.1659109744487286,15.46073258752178,0.41452964453541,85.22292032046452,14.87872632896172,16.882666640876316,1.8811546879344296,15.49717235178226,2.112935121910883,42.98898403349542,3.2233009652490963,27.96452882594672,3.453795674066592,8.665569142115169,0.5868235599651891
280,339.1991562410533,11.837286831056408,481.1259112575952,11.136079218258603,709.3917158276378,17.180821705496275,448.95126265104517,10.962587315334032,566.3018552199725,15.920921698463992,484.2119348736901,12.973860213857675,316.9595454103257,9.921627426406845,84.69074445166764,2.2945385014319637,150.7701399387854,3.6983281161089194,77.86110926379658,1.9278143779667765,24.869667946268336,0.69088274089235,102.89356796522323,15.879741555986675,23.61591898422454,2.5198183165541432,9.048844623173297,2.2993705738441963,44.15478646312571,4.0724501442663295,17.021079694231325,3.908786720949616,8.665569142115169,0.8215529839512646
