Time,E1_D,E1_T,E2_D,E2_T,E3_D,E3_T,E4_D,E4_T,E5_D,E5_T,E6_D,E6_T,E7_D,E7_T,off_R1_D,off_R1_T,off_R2_D,off_R2_T,off_R3_D,off_R3_T,off_R4_D,off_R4_T,on_R1_D,on_R1_T,on_R2_D,on_R2_T,on_R3_D,on_R3_T,on_R4_D,on_R4_T,on_R5_D,on_R5_T,on_R6_D,on_R6_T
17250,49.97474293758139,9.25,76.4553938665817,6.833333333333333,125.67044602261221,39.5,72.3575090458175,6.833333333333333,66.8081240839336,5.75,73.37930151359565,6.833333333333333,89.97450152380655,11.083333333333334,0.0,0.0,0.0,0.0,23.73205998317013,2.0833333333333335,0.0,0.0,16.795486427923205,4.416666666666667,2.1976796486275028,9.75,0.0,0.0,0.0,0.0,13.062739280578496,8.166666666666666,0.0,0.0
17255,41.93914135050094,10.333333333333334,58.116220009368455,5.416666666666667,170.34584632460064,36.5,68.38067017204486,6.166666666666667,87.97448683294685,8.25,51.976895065772965,5.083333333333333,77.29710271441637,9.666666666666666,0.0,0.0,5.160292847565624,0.4166666666666667,20.249362405754383,2.0,0.0,0.0,18.352892661867113,4.416666666666667,3.4578341122942846,8.333333333333334,0.0,0.0,0.0,0.0,14.254668540166259,8.75,0.0,0.0
17260,33.07738773396769,12.0,45.99836411056042,5.25,199.12185648585753,32.916666666666664,60.700251250637756,5.333333333333333,95.35548032508045,10.75,30.475875082893452,2.8333333333333335,75.30797596508874,9.416666666666666,0.0,0.0,15.675295555780787,1.25,38.3592414337686,3.5,0.0,0.0,19.832198534967176,4.0,3.4576242178508907,6.666666666666667,0.0,0.0,0.0,0.0,20.288613771138753,9.416666666666666,0.0,0.0
17265,29.56174892819109,13.666666666666666,44.04765732245897,6.083333333333333,198.82961699037074,27.75,64.10904938480968,6.583333333333333,85.07463436628878,12.416666666666666,26.276078268457482,2.3333333333333335,66.12199858311173,8.083333333333334,0.0,0.0,34.42236330551256,2.8333333333333335,57.6797971698991,5.083333333333333,0.0,0.0,19.784394398450846,3.1666666666666665,3.4576242178508907,5.0,0.0,0.0,0.0,0.0,24.641461546853645,8.833333333333334,0.0,0.0
17270,27.94714975713775,15.0,50.52745156040529,7.916666666666667,199.32783433235656,25.0,58.23174364879214,8.75,63.88546530156282,13.25,26.276078268457482,2.3333333333333335,54.49280774689684,6.416666666666667,0.0,0.0,43.62170673129347,3.6666666666666665,80.08315258099272,6.833333333333333,0.0,0.0,17.444386083883845,2.4166666666666665,3.4576242178508907,3.3333333333333335,0.0,0.0,0.0,0.0,24.89549564636599,7.75,0.0,0.0
17275,20.738704959044668,15.083333333333334,58.60057656768322,10.166666666666666,205.69644938480792,22.833333333333332,42.09949887714901,10.833333333333334,51.59517210327571,14.5,16.431679697780467,1.5833333333333333,34.69852005577216,3.9166666666666665,0.0,0.0,52.877657571446655,4.5,99.16793796708963,8.416666666666666,0.0,0.0,16.606590050432533,2.0833333333333335,3.4576242178508907,1.6666666666666667,0.0,0.0,0.0,0.0,22.675725535180792,6.083333333333333,0.0,0.0
17280,20.32266727172032,14.75,74.71347578905504,13.833333333333334,199.01082869507755,20.416666666666668,38.2154656004158,14.583333333333334,29.127307276305505,15.0,6.931578905030283,0.75,23.309271999593665,2.5833333333333335,0.0,0.0,56.669973859825895,4.75,109.62330779160168,9.083333333333334,0.0,0.0,10.123547180116065,1.25,1.2645164304584167,0.25,0.0,0.0,0.0,0.0,22.52128971915991,4.416666666666667,0.0,0.0
17285,25.45995330234388,13.916666666666666,97.8468209039864,17.75,153.69974139197086,15.666666666666666,41.59591594335748,19.583333333333332,7.96094452729227,15.0,0.0,0.0,22.55735999959366,2.5,0.0,0.0,64.55119855775736,5.166666666666667,105.6202706195575,8.666666666666666,0.0,0.0,2.4778721177582184,0.4166666666666667,0.0,0.0,0.0,0.0,0.0,0.0,21.329335873220472,3.0,0.0,0.0
17290,41.728407541178996,13.75,121.62876379959782,20.666666666666668,116.80845390604505,12.666666666666666,32.92105682831107,23.75,1.0274148477095273,14.75,0.9950391451734456,0.4166666666666667,15.03823999969461,1.6666666666666667,0.0,0.0,61.93978425901738,4.833333333333333,87.51039159154328,7.166666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.295390642247979,1.5,0.0,0.0
17295,50.25036286018724,12.083333333333334,145.0226230903654,22.333333333333332,124.29335853901138,14.0,20.910072366946768,26.666666666666668,2.54427548390792,13.333333333333334,18.205127583739337,2.6666666666666665,7.519119999846964,0.8333333333333334,0.0,0.0,43.192716509285596,3.25,68.18983585541278,5.583333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.1470708259703555,0.5833333333333334,0.0,0.0
