Time,E1_D1,E1_T1,E1_D2,E1_T2,E2_D1,E2_T1,E2_D2,E2_T2,E3_D1,E3_T1,E3_D2,E3_T2,E4_D1,E4_T1,E4_D2,E4_T2,E5_D1,E5_T1,E5_D2,E5_T2,E6_D1,E6_T1,E6_D2,E6_T2,E7_D1,E7_T1,E7_D2,E7_T2,off_R1_D1,off_R1_T1,off_R1_D2,off_R1_T2,off_R2_D1,off_R2_T1,off_R2_D2,off_R2_T2,off_R3_D1,off_R3_T1,off_R3_D2,off_R3_T2,off_R4_D1,off_R4_T1,off_R4_D2,off_R4_T2,on_R1_D1,on_R1_T1,on_R1_D2,on_R1_T2,on_R2_D1,on_R2_T1,on_R2_D2,on_R2_T2,on_R3_D1,on_R3_T1,on_R3_D2,on_R3_T2,on_R4_D1,on_R4_T1,on_R4_D2,on_R4_T2,on_R5_D1,on_R5_T1,on_R5_D2,on_R5_T2,on_R6_D1,on_R6_T1,on_R6_D2,on_R6_T2
20990,35.90402141814441,7.083333333333333,29.736810735046372,5.0,21.927471371000507,1.6666666666666667,35.50594782117373,3.0,129.87649167961857,20.083333333333332,142.8938785541362,17.75,98.73503068791753,8.25,38.518032793723364,3.5833333333333335,88.02131203966776,7.416666666666667,90.99185219593454,7.333333333333333,63.259875437020895,10.583333333333334,123.71197927901676,9.916666666666666,51.27806191671932,6.416666666666667,90.21807965261797,11.666666666666666,30.010390872939755,2.3333333333333335,40.60161846312962,3.8333333333333335,17.02511537047342,1.5,33.58711630319508,3.25,7.934163381755425,0.5833333333333334,20.001033782864123,2.0833333333333335,8.804937008939412,0.5833333333333334,25.921335640434858,2.4166666666666665,53.65370065288234,13.75,42.73619449540564,6.833333333333333,0.0,0.0,1.9046648210514807,0.5,0.0,0.0,0.0,0.0,3.3109880342782056,0.4166666666666667,14.150218097640034,1.75,10.58244792506825,8.5,6.845866809640298,1.0833333333333333,9.23231853331763,3.4166666666666665,6.783809119113099,1.0833333333333333
21000,49.23121831295259,13.916666666666666,47.24480741467582,7.5,13.963534166430314,1.1666666666666667,36.0833853549485,3.3333333333333335,117.32843591079232,13.833333333333334,90.59132594836363,10.916666666666666,80.23065601324963,7.0,29.674231419341996,2.5833333333333335,88.02131203966776,7.416666666666667,86.47961982304646,7.166666666666667,69.60349424592309,7.416666666666667,124.71091834973173,10.0,65.32000375152305,8.083333333333334,91.88579360044662,11.416666666666666,34.56077081325849,2.6666666666666665,48.34279281084071,4.583333333333333,14.074018629573231,1.25,12.93781838753832,1.25,10.205685051706984,0.75,39.176279852165386,3.75,16.927829232785523,1.1666666666666667,27.065852465767325,2.5,63.04405257641138,14.666666666666666,42.417336755197624,6.666666666666667,9.10328352765052,1.0833333333333333,7.279275637148392,1.0833333333333333,0.0,0.0,0.0,0.0,9.609946878372632,1.6666666666666667,14.150218097640034,1.75,4.682165325700817,7.916666666666667,0.0,0.0,9.44059389003148,5.083333333333333,6.783809119113099,1.0833333333333333
21010,58.93263373164198,23.583333333333332,43.248784274253204,6.916666666666667,17.792049798731277,2.75,36.82935345003956,3.5833333333333335,73.05742141636428,11.5,92.41590781961911,10.25,54.323029156715386,6.333333333333333,23.129599434262634,1.9166666666666667,67.19066412692477,6.25,63.61172929933753,5.5,68.13387061405444,7.166666666666667,114.40303027453827,9.166666666666666,69.56960668035934,8.416666666666666,77.37166603261848,9.25,44.06643899732228,3.5833333333333335,50.92585478421163,4.833333333333333,3.7839336832452375,0.3333333333333333,0.0,0.0,18.124839037314505,1.3333333333333333,42.561030895279906,4.0,13.229701120514157,0.9166666666666666,28.23293626183688,2.75,56.81084374583528,13.916666666666666,29.53553838803678,4.75,9.699846773134238,1.1666666666666667,7.279275637148392,1.0833333333333333,0.0,0.0,0.0,0.0,9.609946878372632,1.6666666666666667,14.150218097640034,1.75,0.14950629881359015,6.25,0.0,0.0,10.257453347866553,5.333333333333333,6.783809119113099,1.0833333333333333
21020,68.79597284990889,26.666666666666668,49.750089451815974,7.916666666666667,19.45214433514655,4.416666666666667,95.60555828822156,9.833333333333334,65.25180302246554,16.833333333333332,87.98116462187225,9.75,36.113864749203245,7.0,13.992164093697129,1.4166666666666667,48.6922401345669,6.25,43.56988269620965,3.8333333333333335,54.647344930574455,5.833333333333333,78.97703959041824,6.333333333333333,55.6816467901243,6.5,76.79107568180665,9.166666666666666,44.06643899732228,3.5833333333333335,50.92585478421163,4.833333333333333,0.0,0.0,0.0,0.0,18.124839037314505,1.3333333333333333,42.561030895279906,4.0,18.05106124614168,1.3333333333333333,29.315586799665112,2.8333333333333335,45.83705048829893,10.666666666666666,28.689139827948384,4.666666666666667,9.699846773134238,1.1666666666666667,7.279275637148392,1.0833333333333333,0.0,0.0,0.0,0.0,9.609946878372632,1.6666666666666667,22.48917095842074,2.9166666666666665,0.14950629881359015,4.583333333333333,0.0,0.0,10.257453347866553,5.333333333333333,6.783809119113099,1.0833333333333333
21030,78.86923774296577,27.5,60.22245326664409,9.166666666666666,67.21471426341817,9.416666666666666,150.9639527645015,15.083333333333334,58.07039965124708,23.083333333333332,118.38750662573506,13.083333333333334,34.94454354707912,9.083333333333334,9.546520977013627,1.1666666666666667,26.596762022472134,6.0,26.77331333391994,2.75,40.51423416446815,4.333333333333333,41.72752356013782,3.1666666666666665,55.6816467901243,6.5,53.87894901428214,6.333333333333333,44.06643899732228,3.5833333333333335,50.92585478421163,4.833333333333333,0.0,0.0,0.1612349191429274,0.08333333333333333,18.124839037314505,1.3333333333333333,42.561030895279906,4.0,18.05106124614168,1.3333333333333333,29.315586799665112,2.8333333333333335,44.8959836651039,7.25,21.22641546701743,3.4166666666666665,9.699846773134238,1.1666666666666667,7.279275637148392,1.0833333333333333,0.0,0.0,0.0,0.0,19.45046431516531,2.9166666666666665,27.55669431163145,3.3333333333333335,0.14950629881359015,2.9166666666666665,0.0,0.0,9.41276358544042,5.25,0.0,0.0
21040,75.19257899090427,26.666666666666668,46.1728857253363,7.083333333333333,92.17422221444399,11.666666666666666,184.11460241306327,17.666666666666668,74.83290314143728,29.083333333333332,183.75665916306755,20.0,39.1351821869612,9.666666666666666,17.77834378965339,2.3333333333333335,26.621582810323655,5.75,36.109147677752475,4.083333333333333,13.845800951065117,1.5,20.993500936695337,1.5833333333333333,37.13966066080949,4.333333333333333,33.631752780278106,3.8333333333333335,44.06643899732228,3.5833333333333335,37.03415030738413,3.3333333333333335,1.2508702730467836,0.08333333333333333,16.795522213479696,1.6666666666666667,18.124839037314505,1.3333333333333333,37.983857311391496,3.4166666666666665,18.05106124614168,1.3333333333333333,29.315586799665112,2.8333333333333335,23.044903081895885,2.75,6.835371684954805,1.0833333333333333,9.699846773134238,1.1666666666666667,7.279275637148392,1.0833333333333333,0.0,0.0,0.0,0.0,20.231129076887854,4.583333333333333,25.772178560764917,2.8333333333333335,0.14950629881359015,1.25,0.0,0.0,1.100645627425526,3.5833333333333335,0.298719396445724,0.16666666666666666
21050,72.30085989881441,22.833333333333332,47.02922050905071,6.916666666666667,106.2825118783115,12.75,188.38314204654276,17.666666666666668,130.09744786134914,36.75,182.27843041636683,19.0,47.82024575358804,10.5,18.652694489871244,2.5,43.92667768698221,7.0,58.11804961798342,5.75,14.873107115265334,1.4166666666666667,44.356354272553055,3.9166666666666665,22.932640112105986,2.5833333333333335,12.833295787835828,1.3333333333333333,14.056048124382537,1.25,10.324236321081974,1.0,8.91537801752922,0.5833333333333334,16.795522213479696,1.6666666666666667,10.190675655559074,0.75,22.55999711241576,1.9166666666666667,18.05106124614168,1.3333333333333333,16.145993437405895,1.5833333333333333,14.26290486240966,1.5,6.953700931689198,1.0833333333333333,9.699846773134238,1.1666666666666667,5.374610816096916,0.5833333333333334,0.0,0.0,0.0,0.0,16.920141042609647,5.833333333333333,13.406476213991382,1.5833333333333333,0.0,0.0,0.0,0.0,7.739699241170512,2.6666666666666665,6.820955512907864,1.0833333333333333
21060,60.114728856646735,16.083333333333332,34.13548377747892,5.25,108.4292318353228,12.75,202.51538440402828,18.916666666666668,129.30510260063684,35.166666666666664,185.50198702437902,18.666666666666668,64.41679089238283,11.583333333333334,27.350090449866713,3.4166666666666665,59.72829828094217,8.25,70.02057577488289,6.5,40.44719626285821,4.0,81.91460014953448,6.916666666666667,8.89069827730226,0.9166666666666666,22.001430498936376,2.4166666666666665,9.505668184063799,0.9166666666666666,2.5830619733708744,0.25,8.91537801752922,0.5833333333333334,16.795522213479696,1.6666666666666667,7.919153985607515,0.5833333333333334,3.3847510431144934,0.25,9.928169022295565,0.75,15.001476612073425,1.5,7.20276076053107,2.25,6.953700931689198,1.0833333333333333,0.5965632454837161,0.08333333333333333,2.9618947069899426,0.6666666666666666,0.0,0.0,0.0,0.0,10.62118219851522,6.25,13.406476213991382,1.5833333333333333,0.0,0.0,0.0,0.0,10.035021571650672,2.6666666666666665,6.820955512907864,1.0833333333333333
21070,60.56181661656215,7.25,40.655190539293436,6.25,117.2693687914558,12.0,212.66527352499327,19.5,127.38097211455674,31.166666666666668,188.93947082706902,18.333333333333332,82.72271458382443,11.583333333333334,31.047208281286988,3.75,72.7404264460179,9.0,87.64368109993644,7.916666666666667,59.68078341915244,5.833333333333333,118.19523422487254,10.25,21.373061159583745,2.3333333333333335,56.79755823833491,6.416666666666667,0.0,0.0,0.0,0.0,8.91537801752922,0.5833333333333334,16.795522213479696,1.6666666666666667,0.0,0.0,0.0,0.0,9.928169022295565,0.75,1.0826505378282245,0.08333333333333333,11.119415088525898,4.5,13.80008742564182,2.1666666666666665,7.565862162851751,1.25,6.940988951904084,1.0833333333333333,0.0,0.0,0.0,0.0,10.62118219851522,7.916666666666667,13.406476213991382,1.5833333333333333,0.0,0.0,0.0,0.0,9.225348778350071,4.083333333333333,6.820955512907864,1.0833333333333333
21080,56.245601938161165,5.666666666666667,43.241523755860605,6.833333333333333,125.07520729102693,11.083333333333334,153.82087501640592,13.25,135.8284794633424,25.583333333333332,192.85909451969908,18.25,84.50207704741386,9.5,34.297079167948056,3.6666666666666665,92.45822917392964,9.75,96.61682874835408,8.583333333333334,81.6044026290611,8.166666666666666,131.55633882974226,11.25,45.49172607029494,5.083333333333333,81.84499969886082,9.416666666666666,0.0,0.0,0.5939641476085432,0.08333333333333333,8.91537801752922,0.5833333333333334,24.997319661026477,2.25,0.0,0.0,10.19684119838847,1.0833333333333333,0.0,0.0,0.0,0.0,17.091696049466233,7.75,20.737895176262352,3.3333333333333335,7.872993154801094,2.9166666666666665,6.940988951904084,1.0833333333333333,0.0,0.0,0.0,0.0,10.62118219851522,9.583333333333334,5.067523353210677,0.4166666666666667,0.0,0.0,0.0,0.0,9.225348778350071,5.75,9.658599432461571,1.75
21090,58.300418991663435,9.666666666666666,43.79094368703483,7.083333333333333,68.28705745726789,5.416666666666667,88.35092973961889,7.25,131.5919574793168,18.5,154.36582359882067,14.333333333333334,81.19398296955072,6.916666666666667,34.148356656488,3.5833333333333335,100.84420259567922,8.75,98.49679632933955,8.5,91.16751072610178,9.083333333333334,148.2406985175721,12.583333333333334,67.5278861795539,7.666666666666667,102.53939905042868,11.833333333333334,9.669084062662316,0.8333333333333334,20.824484620699273,2.0833333333333335,19.850850158954668,1.3333333333333333,33.21193395798965,2.75,7.658865596164385,0.5833333333333334,19.845853579047557,1.8333333333333333,0.0,0.0,0.0,0.0,30.740128693425053,9.833333333333334,25.499202942705683,4.25,10.280280014691224,4.5,6.940988951904084,1.0833333333333333,0.0,0.0,0.0,0.0,0.9385983695069579,9.75,0.0,0.0,0.0,0.0,0.9857371925432113,0.3333333333333333,16.324148035868777,8.666666666666666,13.395833688476207,2.1666666666666665
21100,60.590531703354365,17.0,54.32674797684018,8.5,43.327549506242086,3.1666666666666665,55.69890142439044,4.75,110.60123927559562,12.25,89.57522115963451,7.416666666666667,69.00982773003669,5.75,24.79410912820462,2.3333333333333335,94.57519767117596,8.25,87.53591028661519,7.416666666666667,99.03322952886974,9.916666666666666,156.74073002465056,13.25,75.70078332638006,8.583333333333334,116.41272297666696,13.333333333333334,26.404378237758237,2.25,30.954931613979426,3.0,18.599979885907885,1.25,16.57764666365288,1.1666666666666667,7.658865596164385,0.5833333333333334,19.845853579047557,1.8333333333333333,0.0,0.0,0.0,0.0,41.220795084051495,11.166666666666666,27.91966567857854,4.5,10.280280014691224,4.5,6.940988951904084,1.0833333333333333,0.0,0.0,0.0,0.0,0.15793360778441468,8.083333333333334,0.0,0.0,9.64880553439143,0.9166666666666666,7.079742222366659,1.0833333333333333,16.564584753854138,12.0,13.097114292030478,2.0
21110,53.63143130072308,26.25,47.46480218888513,7.583333333333333,29.21925984237457,2.0833333333333335,63.839342540722974,5.833333333333333,54.41546604421276,5.75,55.37459622515385,4.25,52.4144671301186,4.333333333333333,20.554300045659957,1.9166666666666667,75.50589469049088,8.25,65.52700834638424,5.75,95.14017940599815,11.0,116.4617136797897,9.666666666666666,83.44942092509723,9.416666666666666,119.74472358603873,13.75,26.404378237758237,2.25,30.954931613979426,3.0,10.93547214142545,0.75,16.57764666365288,1.1666666666666667,7.658865596164385,0.5833333333333334,38.05983218629779,3.4166666666666665,0.0,0.0,12.072994786703843,1.25,36.34824214517091,10.583333333333334,20.965964746889334,3.4166666666666665,10.280280014691224,4.5,6.940988951904084,1.0833333333333333,0.0,0.0,0.0,0.0,0.15793360778441468,6.416666666666667,0.0,0.0,10.577639325635973,1.0,7.079742222366659,1.0833333333333333,14.238280669618275,12.916666666666666,10.901342586618114,1.9166666666666667
21120,70.29671762274627,32.833333333333336,49.53977431853858,8.25,31.645597500976255,3.25,58.69419694900651,6.0,32.00010412007048,5.333333333333333,45.70593553909071,3.5,28.851759593365767,2.3333333333333335,8.356338695821881,0.6666666666666666,59.70427409653092,8.666666666666666,50.672744198850886,4.583333333333333,60.842876649698354,9.25,77.9045287320933,6.583333333333333,91.5212305889328,10.166666666666666,114.51318768712552,13.083333333333334,26.404378237758237,2.25,37.1581945983567,3.75,10.93547214142545,0.75,16.57764666365288,1.1666666666666667,16.571342559978685,1.3333333333333333,42.918472496713974,3.8333333333333335,7.981820289497837,0.5833333333333334,15.39650660702658,1.5,39.92483691559574,9.5,28.278780799817792,4.5,10.280280014691224,4.5,3.979094244914146,0.4166666666666667,0.0,0.0,0.0,0.0,0.15793360778441468,4.75,0.0,0.0,10.577639325635973,1.0,7.079742222366659,1.0833333333333333,21.736596675158058,12.416666666666666,13.39216665383375,2.1666666666666665
21130,69.91661963002402,33.833333333333336,52.327619704823604,8.833333333333334,43.19269460041851,5.0,117.39584374529629,11.5,25.145669953063475,6.5,29.29167142952616,2.75,9.589260492512379,0.6666666666666666,4.659220864401604,0.3333333333333333,40.439994101306276,8.083333333333334,25.41917494519404,2.4166666666666665,41.60928949340413,9.083333333333334,44.5990829715243,3.8333333333333335,74.26454725259825,8.25,85.40627355986295,9.75,36.00905344434748,3.0,38.12302556943856,3.8333333333333335,10.93547214142545,0.75,16.57764666365288,1.1666666666666667,16.571342559978685,1.3333333333333333,42.918472496713974,3.8333333333333335,7.981820289497837,0.5833333333333334,15.39650660702658,1.5,38.975826529566554,8.916666666666666,23.136546288134607,3.9166666666666665,2.714417851839471,3.25,0.0,0.0,0.0,0.0,0.0,0.0,0.15793360778441468,3.0833333333333335,8.162693945701948,1.1666666666666667,10.577639325635973,1.0,7.079742222366659,1.0833333333333333,21.729410010623592,10.75,13.39216665383375,2.1666666666666665
21140,81.19743614758663,34.916666666666664,52.35662018021704,8.5,60.751122926577295,6.5,119.25583249497292,12.5,30.313312336531833,7.75,92.29215035107471,8.0,5.109346798936001,0.4166666666666667,6.092759820068,0.9166666666666666,19.346094486466622,5.666666666666667,16.446027296776403,1.75,24.659552273484184,8.416666666666666,45.78249689543543,4.083333333333333,55.089746289453764,6.0,62.106311233287435,7.166666666666667,36.00905344434748,3.0,37.984930523816736,3.8333333333333335,10.93547214142545,0.75,8.375849216106099,0.5833333333333334,16.571342559978685,1.3333333333333333,32.721631298325484,2.75,7.981820289497837,0.5833333333333334,15.39650660702658,1.5,37.9834776257965,8.25,22.794071976907247,3.5,2.407286859890128,1.5833333333333333,0.0,0.0,0.0,0.0,0.0,0.0,8.426975347722882,2.5,14.756973471205209,1.75,10.577639325635973,1.0,10.097275537017945,1.75,21.729410010623592,9.083333333333334,13.673243611692783,2.1666666666666665
21150,74.16470139965479,30.5,41.26145470730593,7.0,74.69307555848938,7.666666666666667,174.82710349684803,17.583333333333332,68.28119516805192,11.166666666666666,103.85487273689898,8.916666666666666,37.03553085384373,3.0,25.71951931794558,2.5833333333333335,18.414723825655738,5.5,28.942093064398197,2.4166666666666665,20.75302397471043,8.083333333333334,33.410605201621394,3.0,37.11917222147682,3.8333333333333335,63.44091225713607,7.083333333333333,35.91467336145592,2.9166666666666665,24.442314900725837,2.5833333333333335,0.0,0.0,9.465914789425867,0.9166666666666666,8.912476963814298,0.75,23.072618917666393,2.0,7.981820289497837,0.5833333333333334,15.39650660702658,1.5,25.038476542304352,9.5,18.032764210463913,2.5833333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.278578445591142,2.75,14.756973471205209,1.75,17.441518457624028,2.25,13.112614678588052,1.8333333333333333,23.839604064337845,7.416666666666667,13.993983099368025,2.1666666666666665
21160,70.27235328128528,23.0,34.768702722396846,5.916666666666667,100.35899813663558,9.833333333333334,182.4540648410903,18.083333333333332,66.79898479648801,11.0,135.41403091359075,12.583333333333334,56.7432603176386,4.666666666666667,28.410641414335515,2.8333333333333335,44.0526626047073,7.5,57.171191996853246,4.583333333333333,23.220455091830104,7.833333333333333,42.24254559350421,3.4166666666666665,42.76612612340034,4.333333333333333,52.00921883083982,5.833333333333333,19.179379186359995,1.5,14.311867907445686,1.6666666666666667,9.16848186340716,0.75,18.15737321800896,1.6666666666666667,8.912476963814298,0.75,23.072618917666393,2.0,7.981820289497837,0.5833333333333334,15.39650660702658,1.5,14.558778541388149,11.5,15.612301474591064,2.3333333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.278578445591142,4.416666666666667,14.756973471205209,1.75,7.96861991141002,3.0,7.018609648764605,1.0833333333333333,24.306874783712505,5.75,13.993983099368025,2.1666666666666665
21170,67.74844609541621,13.0,39.247847348061555,6.75,110.64048036214274,10.5,180.3089608358264,17.333333333333332,107.15892281852568,13.5,164.0270569879743,15.166666666666666,65.36178847907503,5.75,36.23763913191811,3.8333333333333335,59.921719814012825,7.833333333333333,61.47076249198898,5.0,31.84233575951787,7.25,100.64790451985795,8.25,35.017488524683166,3.5,48.677218221468046,5.416666666666667,19.179379186359995,1.5,14.311867907445686,1.6666666666666667,9.16848186340716,0.75,32.500369130158084,2.75,8.912476963814298,0.75,4.858640310416161,0.4166666666666667,7.981820289497837,0.5833333333333334,3.3235118203227336,0.25,14.558778541388149,14.833333333333334,15.612301474591064,2.3333333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.278578445591142,6.083333333333333,15.054313850576648,1.9166666666666667,7.822189771641621,4.666666666666667,13.989238180272793,2.1666666666666665,19.91861444132679,5.75,9.667518688318252,1.3333333333333333
21180,58.37727824767138,7.75,34.95754507604334,5.5,102.14091253697484,8.916666666666666,174.1671280494509,16.75,119.48518394127666,12.75,177.9795900942662,16.083333333333332,105.11480248641969,9.583333333333334,47.61629431666424,5.0,65.78383497219181,6.75,89.63551348717355,7.666666666666667,61.51321464485286,8.666666666666666,105.4956826500791,8.666666666666666,26.945678860847593,2.75,65.03365342356325,7.416666666666667,19.179379186359995,1.5,8.108604923068409,0.9166666666666666,17.02444097062704,1.3333333333333333,35.81710537166983,3.0,0.0,0.0,17.923773565645785,1.5833333333333333,0.0,0.0,0.0,0.0,12.305430317472807,16.833333333333332,8.299485421662604,1.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.196739672024295,7.833333333333333,29.573288721945545,3.5,13.02821259227875,8.0,13.989238180272793,2.1666666666666665,12.398992489695038,6.5,13.94326097884395,2.1666666666666665
21190,56.461844019678985,8.416666666666666,45.312226473255755,7.166666666666667,92.74435222409612,8.25,136.16477996062963,13.333333333333334,119.48518394127666,11.083333333333334,168.93981414294416,15.083333333333334,115.74400736295958,10.333333333333334,48.843011864014784,5.083333333333333,107.61258926258209,10.0,124.7458477688945,10.583333333333334,61.51321464485286,7.0,117.04484051157101,9.166666666666666,53.238584446858795,5.833333333333333,76.54015388836655,8.833333333333334,9.57470397977075,0.75,7.143773951986552,0.8333333333333334,17.02444097062704,1.3333333333333333,35.81710537166983,3.0,8.279960040115759,0.5833333333333334,25.24661075231307,2.4166666666666665,0.0,0.0,0.0,0.0,9.835922458840495,15.25,6.595333439393172,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.41360407256473,11.083333333333334,21.410594776243567,2.3333333333333335,13.055420416239196,11.333333333333334,13.989238180272793,2.1666666666666665,17.96716351353054,9.833333333333334,13.94326097884395,2.1666666666666665
21200,55.191915878376626,13.25,50.296427355394606,8.083333333333334,77.34042889478984,10.75,127.66984614037709,11.833333333333334,99.30644373747799,8.75,100.05466266694434,9.416666666666666,110.6346605640236,9.916666666666666,42.75025204394678,4.166666666666667,121.80876653022334,15.416666666666666,140.57347231364204,12.583333333333334,66.8712187872075,6.333333333333333,105.59926649167573,8.166666666666666,55.42251821963398,6.166666666666667,78.6498424818031,8.833333333333334,9.57470397977075,0.75,6.687904849999789,0.75,17.02444097062704,1.3333333333333333,35.81710537166983,3.0,16.011684077189344,1.1666666666666667,43.25771772040864,4.0,0.0,0.0,0.0,0.0,4.855990401670213,12.666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.653822353747252,10.916666666666666,14.816315250740304,1.75,20.60785570202058,14.166666666666666,10.971704865621506,1.5,17.99174750373636,13.166666666666666,10.824540101431209,1.5
21210,60.51518586894733,24.166666666666668,61.04129010802742,9.583333333333334,64.6506005246803,14.583333333333334,72.098575138502,6.75,61.33856090595791,5.333333333333333,88.00713088266504,8.416666666666666,78.70847650911588,7.333333333333333,23.123492546069205,2.5,122.9694479438033,22.833333333333332,125.71658884640182,11.666666666666666,61.21463898894057,5.75,101.28679849765996,7.916666666666667,56.37321681290018,6.333333333333333,66.16685329618225,7.583333333333333,0.0,0.0,0.0,0.0,17.02444097062704,1.3333333333333333,26.351190582243962,2.0833333333333335,17.062460769741428,1.25,81.47790285780819,7.25,0.0,0.0,20.02926985425717,2.1666666666666665,4.152558841203544,9.333333333333334,0.0,0.0,0.0,0.0,0.9662403531852345,0.3333333333333333,0.0,0.0,0.0,0.0,9.644285648094579,9.25,14.816315250740303,1.75,13.743976570032524,12.916666666666666,6.970628531508187,1.0833333333333333,11.423448008803554,13.083333333333334,6.76656635774133,1.0833333333333333
21220,82.4523049309808,34.416666666666664,62.013214932350444,9.916666666666666,38.98467794653411,17.416666666666668,92.70413435639402,9.5,58.060167435845244,5.083333333333333,42.56555918067544,3.5,59.000747045321,5.666666666666667,20.43237044967927,2.25,92.183078781451,28.583333333333332,87.80423541352472,8.416666666666666,50.88148906905295,5.166666666666667,80.87642774172154,6.583333333333333,47.009884277194125,5.416666666666667,63.72522279624022,7.333333333333333,0.0,0.0,0.0,0.0,7.85595910721988,0.5833333333333334,17.65973215366087,1.3333333333333333,35.42925698861264,2.6666666666666665,84.59961130788368,7.5,15.479271435671274,1.1666666666666667,31.896285279838335,3.1666666666666665,4.151590451493302,6.0,0.0,0.0,7.785164112815707,0.9166666666666666,7.0640272476776795,1.0833333333333333,0.0,0.0,0.0,0.0,9.644285648094579,7.583333333333333,14.816315250740303,1.75,13.568069581855111,11.25,6.970628531508187,1.0833333333333333,10.715740571443527,11.416666666666666,6.76656635774133,1.0833333333333333
21230,97.71256603436927,36.083333333333336,64.07717053573323,10.0,56.469460692088376,20.583333333333332,183.76474175367528,20.083333333333332,12.400965307121808,0.9166666666666666,39.689849687915896,4.666666666666667,50.38221888388458,4.583333333333333,12.605372732096676,1.25,73.41843536183684,34.083333333333336,83.50466491838898,8.0,40.002765017678314,4.083333333333333,26.221791881557877,2.75,47.009884277194125,5.416666666666667,63.72522279624022,7.333333333333333,0.0,0.0,0.0,0.0,7.85595910721988,0.5833333333333334,3.316736241511743,0.25,35.42925698861264,2.6666666666666665,84.59961130788368,7.5,15.479271435671274,1.1666666666666667,31.896285279838335,3.1666666666666665,4.151590451493302,2.6666666666666665,0.0,0.0,9.88297674282826,2.5833333333333335,7.0640272476776795,1.0833333333333333,0.0,0.0,0.0,0.0,9.644285648094579,5.916666666666667,14.518974871368867,1.5833333333333333,12.785665930378968,9.5,0.0,0.0,10.715740571443527,9.75,6.76656635774133,1.0833333333333333
21240,90.16455628055219,34.75,61.67824073004033,9.75,113.89431633981992,26.333333333333332,209.8913224098592,22.916666666666668,32.96882920593588,3.0,110.30040774784531,11.25,11.861723441478484,0.8333333333333334,7.910579701238028,0.5833333333333334,73.98894463299287,35.083333333333336,55.33991392320443,5.333333333333333,18.211932099099435,1.75,97.72693946378433,10.0,47.009884277194125,5.416666666666667,36.182405527544944,4.166666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.42925698861264,2.6666666666666665,66.67583774223787,5.916666666666667,15.479271435671274,1.1666666666666667,31.896285279838335,3.1666666666666665,0.4981360833333568,0.08333333333333333,0.0,0.0,9.88297674282826,4.25,7.0640272476776795,1.0833333333333333,0.0,0.0,0.0,0.0,8.726124421661424,4.166666666666667,0.0,0.0,7.579643109741837,6.166666666666667,0.0,0.0,8.233448830341482,7.833333333333333,0.0,0.0
21250,83.16410927530359,32.333333333333336,46.82692208198949,7.166666666666667,118.58365924255027,26.25,196.25617367186865,21.833333333333332,91.13412338040969,8.166666666666666,180.82728029411712,17.75,46.93566844871956,3.5833333333333335,31.502488127271477,2.6666666666666665,39.45950595860181,31.25,44.955584706097625,4.166666666666667,68.51157217259829,7.083333333333333,100.35926717780325,10.333333333333334,16.600600867933718,1.9166666666666667,36.93421947507734,4.166666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.14929694849688,2.0833333333333335,59.35300055557059,5.083333333333333,15.479271435671274,1.1666666666666667,36.39626582499472,3.75,0.0,0.0,0.0,0.0,9.88297674282826,5.916666666666667,7.0640272476776795,1.0833333333333333,2.3542677061518122,0.25,6.5183493445619645,1.0833333333333333,2.5092600211209892,0.9166666666666666,2.8514622920241783,0.6666666666666666,7.5524352857813914,2.8333333333333335,0.0,0.0,2.6652778065059763,4.5,0.0,0.0
21260,67.15943925308093,25.166666666666668,31.850809813725743,4.916666666666667,114.20469761132881,22.083333333333332,193.40743433694254,21.583333333333332,129.95939511281688,12.0,209.6522849617418,20.083333333333332,91.47749044735967,7.666666666666667,53.658048409612626,5.0,62.00541727577926,29.416666666666668,80.95323135896932,6.5,63.39654762870481,6.583333333333333,113.99524718202649,11.25,36.138100475317174,4.25,74.5928306816273,8.666666666666666,0.0,0.0,4.06544399550427,0.5833333333333334,0.0,0.0,0.0,0.0,19.41757291142329,1.5,46.86268667950129,4.166666666666667,23.06211920876964,1.75,45.36450154115931,4.5,0.0,0.0,0.0,0.0,9.88297674282826,7.583333333333333,7.0640272476776795,1.0833333333333333,6.942479069746542,1.9166666666666667,6.5183493445619645,1.0833333333333333,5.212121287590558,0.5833333333333334,14.387329701695664,1.75,0.0,0.0,0.0,0.0,2.640693816300157,1.1666666666666667,0.0,0.0
