Time,E1_D1,E1_T1,E1_D2,E1_T2,E1_D3,E1_T3,E2_D1,E2_T1,E2_D2,E2_T2,E2_D3,E2_T3,E3_D1,E3_T1,E3_D2,E3_T2,E3_D3,E3_T3,E4_D1,E4_T1,E4_D2,E4_T2,E4_D3,E4_T3,E5_D1,E5_T1,E5_D2,E5_T2,E5_D3,E5_T3,E6_D1,E6_T1,E6_D2,E6_T2,E6_D3,E6_T3,E7_D1,E7_T1,E7_D2,E7_T2,E7_D3,E7_T3,off_R1_D1,off_R1_T1,off_R1_D2,off_R1_T2,off_R1_D3,off_R1_T3,off_R2_D1,off_R2_T1,off_R2_D2,off_R2_T2,off_R2_D3,off_R2_T3,off_R3_D1,off_R3_T1,off_R3_D2,off_R3_T2,off_R3_D3,off_R3_T3,off_R4_D1,off_R4_T1,off_R4_D2,off_R4_T2,off_R4_D3,off_R4_T3,on_R1_D1,on_R1_T1,on_R1_D2,on_R1_T2,on_R1_D3,on_R1_T3,on_R2_D1,on_R2_T1,on_R2_D2,on_R2_T2,on_R2_D3,on_R2_T3,on_R3_D1,on_R3_T1,on_R3_D2,on_R3_T2,on_R3_D3,on_R3_T3,on_R4_D1,on_R4_T1,on_R4_D2,on_R4_T2,on_R4_D3,on_R4_T3,on_R5_D1,on_R5_T1,on_R5_D2,on_R5_T2,on_R5_D3,on_R5_T3,on_R6_D1,on_R6_T1,on_R6_D2,on_R6_T2,on_R6_D3,on_R6_T3
105,34.3765678581983,28.0,24.159303813399283,4.5,0,0,30.083145340585602,17.5,28.909887298863616,2.5,2.0846426904802726,0.5,0.0,10.0,0.0,0.0,0.0,0.0,0.00041187668489328644,10.0,0.0,0.0,0,0,0.006437370463913794,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.984524323829362,3.5,13.697240102397075,1.5,0.0,0.0,44.067436861094876,3.5,18.883240406352968,1.5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.011966002069286,1.5,34.20566923407191,3.0,0.0,0.0,0.0,0.0,0,0,16.331852282193715,1.5,30.427554141362336,3.5,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,5.406907673595548,0.5,0.0,0.0,0,0
110,55.76722867161585,20.5,57.9912290301464,9.5,0,0,22.496768721088245,20.0,0.0,0.0,85.42456794436436,10.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0,0,0.31201521176205915,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.418741875462814,3.0,0.0,0.0,0.0,0.0,12.591188837474107,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.613708341835178,1.5,43.021996977915364,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0,0,43.30431206183742,5.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0
115,124.00271195221464,19.5,11.991954319046705,1.5,0,0,6.724359372500004,17.0,104.61019908768428,9.5,93.68225520276448,9.5,0.0,10.0,16.87332842243722,1.5,35.78523333166851,6.0,0.0,10.0,0.0,0.0,0,0,0.008008962726080426,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.39319607034969,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,3.913857499999999,0.5,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0
120,61.98290039509823,8.0,0.0,0.0,0,0,93.58461448759596,11.5,129.23345598102597,11.5,124.90047000387577,12.0,16.453476547327,11.5,74.83871790757502,6.5,103.98075655732639,14.0,2.345886279013939,8.5,0.0,0.0,0,0,0.9571804079037634,8.5,4.93457339872009,1.5,0.0,0.0,0.0,0.0,0.0,0.0,4.778001801461926,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0
125,4.189703906869013,0.5,0.0,0.0,0,0,142.6386069849541,13.5,152.1650456838584,13.0,69.45169490169461,7.5,73.4742382414857,9.0,193.11631359492054,17.5,54.40556607351532,5.0,5.204696269056171,1.5,24.569624443614032,4.5,0,0,10.906476719339935,5.0,69.38513427237797,8.5,0.0,0.0,0.0,0.0,5.403328913771986,0.5,37.519735169850435,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,28.320496609556642,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0
130,0.0,0.0,17.575318891018814,4.0,0,0,146.78217541080454,13.0,68.93870281900797,6.5,14.122460844169623,1.5,195.20352821862951,16.5,150.13714991183895,12.5,92.14649153596758,8.0,58.45635935287416,5.0,43.742049668893316,3.5,0,0,67.13577039607327,6.0,54.547675203853885,5.0,0.0,0.0,0.0,0.0,55.84219987037238,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,49.03222543548196,3.5,51.15323077634294,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0
135,24.78050610547722,2.5,23.858794604328374,3.5,0,0,69.14658439529181,6.5,24.48466312238783,2.5,0.0,0.0,148.92310787002788,12.0,163.29052241168048,14.5,62.3727327531316,5.5,154.95361459680632,12.0,64.57748230183009,5.0,0,0,47.58987300205041,4.0,6.604640070268772,0.5,0.0,0.0,43.37721684643287,4.5,11.900586344013448,1.0,71.66221252766587,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,53.81755945403381,3.5,65.62954694927643,5.0,22.45366918535163,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,18.17318570865134,4.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0
140,35.55014929642757,3.5,36.790229818005656,7.0,0,0,34.49001814723397,3.5,0.0,0.0,15.26769674213488,1.5,133.38523186906994,11.5,121.21350529203477,11.0,20.733666908221466,2.0,138.85271192235643,10.5,52.01113899500109,4.0,0,0,6.609997133488321,0.5,156.06644608628227,12.0,0.0,0.0,28.880938884042394,3.0,74.06982606264972,6.0,30.459322871652603,2.5,0.0,0.0,11.217424654245178,1.5,15.412616653682164,2.0,0.0,0.0,0.0,0.0,0,0,48.9738715581945,3.5,36.41432490466525,3.0,28.72335454227141,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6903961809214314,1.0,0,0,25.21882387499602,2.5,23.954181939224547,2.5,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0
145,53.927242785339885,5.0,41.17995755145199,5.0,0,0,0.0,0.0,15.258411487632046,1.5,35.61519342085177,3.5,148.67909129212515,13.0,43.434837641563206,4.0,15.25093537827803,1.5,77.73376523323688,6.0,31.63543085169883,3.0,0,0,146.14608707786405,11.0,135.27721168419845,10.5,0.0,0.0,70.19567195003856,7.0,28.51092110434496,2.5,20.092871652827682,1.5,0.0,0.0,38.65364401292197,5.0,4.617961999999977,0.5,0.0,0.0,0.0,0.0,0,0,30.576113838354615,2.5,30.155762006395094,2.5,39.31936094572313,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.041058914409454,5.0,0,0,19.987715862640016,5.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0
150,77.23664839560209,6.0,25.4803141152612,5.0,0,0,5.093700220753192,0.5,45.798099032030564,4.5,61.821340553884845,7.0,44.579462814438244,4.0,16.48524694642947,1.5,0.0,0.0,96.85938979238347,9.5,54.44964767868433,5.0,0,0,121.9036043116983,10.0,75.64845030577266,6.0,0.0,0.0,30.499343644149917,3.5,44.58959892971609,3.5,70.06937423927593,5.5,27.935268937479066,3.5,42.346227814912424,5.0,26.18926516831391,3.0,0.0,0.0,0.0,0.0,0,0,25.4951310269239,2.0,51.875414970132994,4.5,5.710899673137675,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1258551142338113,0.5,29.55318833419764,4.5,0,0,1.3576659637018906,5.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.932462308509093,1.0,0,0,0.0,0.0,0.0,0.0,0,0
155,42.076908279525455,3.5,15.161797516934445,1.5,0,0,57.23281084520582,5.5,125.366119723975,10.0,52.96829269560453,4.5,27.989492952281154,2.5,0.0,0.0,0.0,0.0,77.29667768118719,7.0,22.470223366395544,2.0,0,0,75.75937607790831,8.0,83.99078603714511,8.5,0.0,0.0,38.01423452031611,3.5,102.17232559914316,8.5,60.7736271351647,5.0,45.234743225001694,5.5,58.7197134408525,7.0,12.483246126625659,1.5,0.0,0.0,0.0,0.0,0,0,54.457737950483704,4.5,5.82881290171639,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.650651678940676,5.0,0.0,0.0,0,0,0.06580292846733471,5.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.12589860356976,5.0,0,0,0.0,0.0,0.0,0.0,0,0
160,19.282210115116364,1.5,29.869677191869833,7.0,0,0,161.69244503374335,12.0,41.72672096202661,3.0,44.626721041015266,3.5,0.0,0.0,14.899755273049408,1.5,36.62566279898263,3.5,52.6958317115413,5.0,0.0,0.0,0,0,62.11827583924452,5.5,103.33462405123106,9.5,0.0,0.0,93.77080313089647,9.5,78.1775542260541,6.5,57.93653502258138,6.5,55.1252344475659,6.5,33.48914667961901,4.0,18.066510601654784,2.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3331781730839438,5.0,0.0,0.0,0,0,0.003968990701693542,5.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,29.10725832099762,4.5,4.8699002387931465,0.5,0,0,0.0,0.0,0.0,0.0,0,0
165,41.660088267264356,4.0,88.99821594864538,16.0,0,0,28.319022153783052,2.0,53.42551303028847,4.5,6.066296453634152,0.5,4.93492389932814,0.5,133.64419279551808,11.0,89.24864352606012,6.5,3.9435942465179323,0.5,0.0,0.0,0,0,122.00654187975675,12.0,30.349250627624713,4.5,0.0,0.0,81.24887666084862,8.5,47.516419752076274,6.0,39.3796726913306,3.5,41.669923797101546,5.0,49.52854230534416,5.5,38.03128299994495,4.5,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0215587678374618,5.0,0.0,0.0,0,0,0.00011933288217846894,5.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,5.2393466519455245,5.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0
170,82.41282602284531,13.0,50.557613847227074,7.0,0,0,50.00037248765334,4.0,6.1305905061675645,0.5,0.0,0.0,177.58374154972847,14.5,76.13367824186241,5.5,6.36572153933156,0.5,0.0,0.0,0.0,0.0,0,0,21.83398275798453,3.0,33.26472713754123,3.5,0.0,0.0,39.66945991913792,4.0,126.13393961106749,10.5,37.87445878714669,3.0,31.595150469801922,3.5,109.31617016942613,12.5,14.040437269571441,1.5,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.562260652394002,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.001251877531778689,5.0,0.0,0.0,0,0,0.0,5.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.2488187759131506,5.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0
175,63.45362420451846,20.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,65.24156599158101,5.0,32.441058168434836,2.5,32.15208130891955,2.5,62.80890888507446,4.5,82.30234464210423,6.0,0,0,41.459868356830384,5.0,0.0,0.0,0.0,0.0,117.50409431803496,11.0,38.36611211245315,3.0,0.0,0.0,78.86403530358575,9.0,72.37759434966085,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,44.62789284236629,4.5,0.0,0.0,5.641851806307216,0.5,45.752720562882416,4.5,0.0,0.0,0.0,0.0,0.0,0.0,4.278434463775106,5.0,1.965544998125699,1.0,0,0,0.0,5.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.009975397878434933,5.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0
180,8.461971160965717,20.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32.14938457623484,2.5,32.63604388119049,2.5,0.0,0.0,112.2894442217283,8.5,0.0,0.0,0,0,5.665576541948781,0.5,86.45141403041194,6.5,0.0,0.0,45.34130576818575,5.0,19.638205876888662,1.5,38.73221449201888,4.0,97.74475464934403,11.5,35.25569572089057,3.5,19.36718357753182,2.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,45.819137328237844,4.5,5.081767863815912,0.5,5.774868572817752,0.5,51.67482846028457,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.759222223629706,5.0,46.293331969081116,8.0,0,0,3.419836057645611,5.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.00030574204969013863,5.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0
185,0.25123104800589147,20.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,10.036945027482126,1.5,18.725008501649256,1.5,0.0,0.0,16.845067041473904,2.5,17.09361164163613,1.5,24.12782215027778,2.0,0,0,67.04261182680966,6.5,100.26535314690835,8.5,0.0,0.0,18.88246481760018,1.5,73.01226918505816,7.0,5.925184587075939,1.5,25.533079454322035,2.5,84.94297123999917,8.5,0.0,0.0,0.0,0.0,0.0,0.0,0,0,35.663642582301236,3.5,15.283881596681113,1.5,0.0,0.0,46.28895847985723,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.2912406255142,8.5,44.65491964218419,5.0,0,0,11.992234592819578,2.5,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0
190,0.0022545150972632655,20.0,0.0,0.0,0,0,0.0,0.0,18.352842601427298,1.5,34.9693265935492,3.5,0.0,0.0,39.61685358466055,3.5,14.333847547439618,1.5,39.12515258813971,5.0,0.0,0.0,0,0,84.97110906869301,15.0,0.0,0.0,0.0,0.0,53.98094412710295,5.0,38.992404656714925,3.5,0.0,0.0,75.8326387697939,7.5,14.72235304932633,1.5,15.04889743863265,1.5,0.0,0.0,27.300417350379874,2.5,0,0,20.379391304410774,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.854196814351866,7.5,5.743035969254956,2.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,1.9144120889175138,1.0,14.368368659179865,5.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0
195,0.0,20.0,0.0,0.0,0,0,28.174477369679366,2.5,31.26279865246228,2.5,22.200837283731182,3.5,34.358204744238165,3.5,17.402752660398747,1.5,0.0,0.0,6.912376356542552,5.0,0.0,0.0,0,0,12.145326637721837,15.0,0.0,0.0,0.0,0.0,33.31983407145407,5.0,0.0,0.0,0.0,0.0,19.647582761842045,2.0,39.108670910316334,4.5,4.5224388937533035,0.5,32.99939253131666,2.5,31.3854036902909,2.5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.12696904651363,3.5,0.0,0.0,0.0,0.0,0.0,0.0,14.921395499475349,2.0,39.566832353441384,4.5,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,14.890630839803045,1.5,21.603392918184394,3.5,10.615992881165603,1.5,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0
200,0.0,20.0,0.0,0.0,0,0,30.721065204522517,5.0,28.09001291247921,2.5,24.364008256894692,2.5,20.944695872047248,5.0,0.0,0.0,0.0,0.0,0.9446256528134427,5.0,0.0,0.0,0,0,0.33858636788704644,15.0,0.0,0.0,0.0,0.0,4.30899765826166,5.0,0.0,0.0,0.0,0.0,20.990639649523246,2.5,21.146751819865926,2.5,0.0,0.0,27.227482689409783,2.0,22.63519609130101,1.5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.20481469562256,1.5,41.275638515369764,3.5,0.0,0.0,0.0,0.0,0.0,0.0,49.264117481035335,3.5,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,5.6243790174750075,0.5,51.916444779743216,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0
205,8.95825332846821,17.5,11.50621046300922,3.0,0,0,30.099889276328497,7.5,28.159349946935777,2.5,10.500536018959842,2.5,2.684186316935012,5.0,0.0,0.0,0.0,0.0,17.834053585606792,7.5,8.517623885267891,2.5,0,0,0.014848887501443642,15.0,0.0,0.0,0.0,0.0,0.9265040529994337,5.0,0.0,0.0,0.0,0.0,35.082441109487036,4.0,0.0,0.0,0.0,0.0,39.05857412843646,2.5,38.461886530954715,2.5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,18.28616392947434,1.5,42.640822823540034,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,40.94481683107065,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0
210,16.34513790603569,7.5,26.604909694711893,3.5,0,0,29.78586085760935,10.0,18.42866331640751,1.5,105.15112980831344,12.5,0.0,5.0,0.0,0.0,0.0,0.0,25.10854514416659,10.0,0.0,0.0,0,0,0.00030595163195812347,15.0,26.440862354270763,3.5,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.765272505915732,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,38.49219712608391,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.427213718655873,3.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,9.602010000000007,1.5,0.0,0.0,0.0,0.0,0.0,0.0,1.7800877196478027,1.0,0,0,0.0,0.0,0.0,0.0,0,0
215,49.47325122561216,8.5,5.183949804860424,2.0,0,0,22.572334054783028,10.5,139.846362416577,11.5,22.23986051914568,2.0,0.0,5.0,0.0,0.0,1.824065725412396,1.0,2.7184514285818366,10.0,0.0,0.0,0,0,8.76185211635675,16.5,30.70990642181934,3.5,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.650759108024431,1.5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.985430764668568,1.5,31.77469870020462,3.5,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.59187761416385,5.0,0,0,0.0,0.0,0.0,0.0,0,0
220,30.489972557741837,3.0,46.96099458503077,8.5,0,0,133.33134980355774,12.5,22.602291285083,2.0,27.66648644455706,2.5,0.0,5.0,9.845469180676787,1.0,64.22440944174315,9.5,0.9689816799055535,9.5,0.0,0.0,0,0,23.72584835272511,19.5,0.861679874183892,0.5,0.0,0.0,0.0,5.0,0.0,0.0,0.9475995615250383,0.5,0.0,0.0,0.0,0.0,0.0,0.0,5.585101776779865,0.5,38.28779672302937,4.5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.41347983746446,5.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,29.732380887030857,3.5,13.933260658258142,1.5,0,0,0.0,0.0,0.0,0.0,0,0
225,68.46136751975463,5.5,70.22460611091765,9.0,0,0,44.91650825925558,4.0,40.637584161065476,3.5,24.00636126789258,2.0,6.939828304808586,4.0,150.21692283243001,13.0,87.38532489859841,7.5,11.051572912050567,5.0,4.782874551033117,1.5,0,0,25.24751082434622,10.0,32.98284271828646,5.0,0.0,0.0,0.0,5.0,0.0,0.0,68.54103511509032,10.0,0.0,0.0,0.0,0.0,0.0,0.0,48.210247747942134,4.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.466306018170357,5.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,22.56389324213319,5.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0
230,109.9294486442547,9.0,6.892816886165768,3.0,0,0,40.41229695500007,3.5,50.75612816156665,4.0,46.29112984698062,3.5,167.69891578858537,13.5,138.07930291516269,11.0,0.0,0.0,29.350197424556228,3.0,24.12241129644525,3.0,0,0,42.280529720121734,4.5,49.70072954766249,7.0,0.0,0.0,0.0,5.0,113.68161013088502,9.5,55.5362960920603,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0931911061705932,5.0,19.043299987941,4.0,0,0,0.0,0.0,5.733050686460013,2.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.4041796334900596,5.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0
235,0.0,0.0,30.376302163828555,5.0,0,0,51.71516780348145,4.0,86.47300425283174,6.5,79.40184637653938,6.0,118.16855573659149,9.0,6.627896392902301,0.5,39.350336577590156,3.0,135.57748675509296,10.5,106.06288137379212,8.0,0,0,48.81116799229588,4.0,67.72124418935095,6.0,0.0,0.0,92.14031280104534,9.0,75.34233972738218,6.5,32.72315936329255,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7726551045669794,0.5,18.851752972291663,4.0,25.235175079123803,7.5,24.409748275735712,2.5,0,0,5.372257921933809,0.5,37.83871118743901,4.5,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.4933202452760952,5.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0
240,41.951647027071076,4.5,5.039672596110233,0.5,0,0,86.54251269101864,6.5,66.37842767410858,5.0,0.0,0.0,19.808978315504163,1.5,52.98786221471005,4.0,39.6889690081112,3.0,191.53530182641524,14.5,19.043819592246535,1.5,0,0,73.84997354419409,7.5,150.25480509287732,11.5,0.0,0.0,88.46810822929609,9.5,55.965471289977415,4.5,6.444532996906958,0.5,0.0,0.0,24.679308947075867,2.5,28.19531100000006,3.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.19079979721636,5.0,0.0,0.0,25.89119326998967,10.0,0.0,0.0,0,0,35.218247991700096,5.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0
245,15.244033746625874,2.5,5.367737064817209,2.0,0,0,47.27346950862929,3.5,0.0,0.0,0.0,0.0,60.50921314636287,4.5,53.03385379002614,4.0,27.100620737999293,2.0,19.139237602078083,1.5,0.0,0.0,0,0,159.56412713255554,13.5,171.5998805636633,13.5,0.0,0.0,46.31237779824744,4.5,5.808700360915054,0.5,0.0,0.0,15.003320147816737,1.5,105.03452294825945,11.5,17.230121835205125,2.0,0.0,0.0,15.673575,2.5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.488921433280765,3.5,47.69971770131522,3.5,6.6494495801813684,0.5,0.0,0.0,3.0089511267365197,10.0,0.0,0.0,0,0,4.861571026288189,5.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,4.2987383712862695,0.5,22.062646344775487,4.5,0.0,5.0,0.0,0.0,0,0,0.0,0.0,11.114411898403072,3.0,0,0
